"player_id","first_name","last_name","is_active"
"2226","Will","Solomon","0"
"2228","Alton","Ford","0"
"2229","Mike","James","0"
"2230","Maurice","Evans","0"
"2237","Ratko","Varda","0"
"2238","Antonis","Fotsis","0"
"2239","Trenton","Hassell","0"
"2240","Gilbert","Arenas","0"
"2241","Omar","Cook","0"
"2242","Terence","Morris","0"
"2243","Brian","Scalabrine","0"
"2244","Jeff","Trepagnier","0"
"2245","Damone","Brown","0"
"2246","Mehmet","Okur","0"
"2248","Earl","Watson","0"
"2249","Jamison","Brewer","0"
"2250","Bobby","Simmons","0"
"2253","Sean","Lampley","0"
"2254","Loren","Woods","0"
"2256","Ken","Johnson","0"
"2257","Ruben","Boumtje-Boumtje","0"
"2260","Jarron","Collins","0"
"2261","Kenny","Satterfield","0"
"2264","Alvin","Jones","0"
"2294","Charlie","Bell","0"
"2306","Carlos","Arroyo","0"
"2321","Paul","Shirley","0"
"2343","Joe","Crispin","0"
"2347","Tang","Hamilton","0"
"2349","Victor","Alexander","0"
"2351","Oscar","Torres","0"
"2352","Dean","Oliver","0"
"2357","Tierre","Brown","0"
"2365","Chris","Andersen","0"
"2366","Mike","Wilks","0"
"2367","Geno","Carlisle","0"
"2369","Norman","Richardson","0"
"2370","Mengke","Bateer","0"
"2397",NULL,"Yao Ming","0"
"2398","Jay","Williams","0"
"2399","Mike","Dunleavy","0"
"2400","Drew","Gooden","0"
"2401","Nikoloz","Tskitishvili","0"
"2402","Dajuan","Wagner","0"
"2403",NULL,"Nene","0"
"2404","Chris","Wilcox","0"
"2405","Amar'e","Stoudemire","0"
"2406","Caron","Butler","0"
"2407","Jared","Jeffries","0"
"2408","Melvin","Ely","0"
"2409","Marcus","Haislip","0"
"2410","Fred","Jones","0"
"2411","Bostjan","Nachbar","0"
"2412","Jiri","Welsch","0"
"2413","Juan","Dixon","0"
"2414","Curtis","Borchardt","0"
"2415","Ryan","Humphrey","0"
"2416","Kareem","Rush","0"
"2417","Qyntel","Woods","0"
"2418","Casey","Jacobsen","0"
"2419","Tayshaun","Prince","0"
"2420","Nenad","Krstic","0"
"2421","Frank","Williams","0"
"2422","John","Salmons","0"
"2423","Chris","Jefferies","0"
"2424","Dan","Dickau","0"
"2425","Robert","Archibald","0"
"2427","Roger","Mason Jr.","0"
"2428","Vincent","Yarbrough","0"
"2429","Dan","Gadzuric","0"
"2430","Carlos","Boozer","0"
"2431","David","Andersen","0"
"2432","Tito","Maddox","0"
"2434","Juan Carlos","Navarro","0"
"2435","Mario","Kasun","0"
"2436","Flip","Murray","0"
"2437","Lonny","Baxter","0"
"2440","Matt","Barnes","0"
"2441","Jamal","Sampson","0"
"2442","Chris","Owens","0"
"2443","Darius","Songaila","0"
"2446","Rasual","Butler","0"
"2447","Tamar","Slay","0"
"2449","Luis","Scola","0"
"2450","Randy","Holcomb","0"
"2451","Corsley","Edwards","0"
"2452","J.R.","Bremer","0"
"2453","Predrag","Savovic","0"
"2454","Junior","Harrington","0"
"2456","Cezary","Trybanski","0"
"2457","Jannero","Pargo","0"
"2462","Guy","Rucker","0"
"2466","Maurice","Carter","0"
"2469","Pat","Burke","0"
"2470","Smush","Parker","0"
"2471","Mike","Batiste","0"
"2484","Devin","Brown","0"
"2486","Maurice","Baker","0"
"2492","Adam","Harrington","0"
"2499","Richie","Frahm","0"
"2501","Reggie","Evans","0"
"2541","Antoine","Rigaudeau","0"
"2544","LeBron","James","1"
"2545","Darko","Milicic","0"
"2546","Carmelo","Anthony","0"
"2547","Chris","Bosh","0"
"2548","Dwyane","Wade","0"
"2549","Chris","Kaman","0"
"2550","Kirk","Hinrich","0"
"2551","T.J.","Ford","0"
"2552","Michael","Sweetney","0"
"2553","Jarvis","Hayes","0"
"2554","Mickael","Pietrus","0"
"2555","Nick","Collison","0"
"2556","Marcus","Banks","0"
"2557","Luke","Ridnour","0"
"2558","Reece","Gaines","0"
"2559","Troy","Bell","0"
"2560","Zarko","Cabarkapa","0"
"2561","David","West","0"
"2562","Sasha","Pavlovic","0"
"2563","Dahntay","Jones","0"
"2564","Boris","Diaw","0"
"2565","Zoran","Planinic","0"
"2566","Travis","Outlaw","0"
"2567","Brian","Cook","0"
"2568","Carlos","Delfino","0"
"2569","Ndudi","Ebi","0"
"2570","Kendrick","Perkins","0"
"2571","Leandro","Barbosa","0"
"2572","Josh","Howard","0"
"2573","Maciej","Lampe","0"
"2574","Jason","Kapono","0"
"2575","Luke","Walton","0"
"2580","Travis","Hansen","0"
"2581","Steve","Blake","0"
"2582","Slavko","Vranes","0"
"2583","Derrick","Zimmerman","0"
"2584","Willie","Green","0"
"2585","Zaza","Pachulia","0"
"2586","Keith","Bogans","0"
"2588","Matt","Bonner","0"
"2590","Mo","Williams","0"
"2591","James","Lang","0"
"2592","James","Jones","0"
"2594","Kyle","Korver","0"
"2599","Brandon","Hunter","0"
"2601","Andreas","Glyniadakis","0"
"2602","Jerome","Beasley","0"
"2604","Theron","Smith","0"
"2605","Marquis","Daniels","0"
"2617","Udonis","Haslem","1"
"2624","Quinton","Ross","0"
"2632","Kirk","Penney","0"
"2637","Alex","Scales","0"
"2639","Britton","Johnsen","0"
"2648","Ronald","Dupree","0"
"2652","Shelton","Jones","0"
"2657","Yuta","Tabuse","0"
"2667","Desmond","Penigar","0"
"2668","Josh","Davis","0"
"2669","Linton","Johnson","0"
"2673","Hiram","Fuller","0"
"2679","Matt","Carroll","0"
"2682","Alex","Garcia","0"
"2684","Melvin","Sanders","0"
"2688","Brandin","Knight","0"
"2693","Keith","McLeod","0"
"2694","Josh","Powell","0"
"2696","Lynn","Greer","0"
"2724","Desmond","Ferguson","0"
"2730","Dwight","Howard","0"
"2731","Emeka","Okafor","0"
"2732","Ben","Gordon","0"
"2733","Shaun","Livingston","0"
"2734","Devin","Harris","0"
"2735","Josh","Childress","0"
"2736","Luol","Deng","0"
"2737","Rafael","Araujo","0"
"2738","Andre","Iguodala","1"
"2739","Luke","Jackson","0"
"2740","Andris","Biedrins","0"
"2741","Robert","Swift","0"
"2742","Sebastian","Telfair","0"
"2743","Kris","Humphries","0"
"2744","Al","Jefferson","0"
"2745","Kirk","Snyder","0"
"2746","Josh","Smith","0"
"2747","JR","Smith","0"
"2748","Dorell","Wright","0"
"2749","Jameer","Nelson","0"
"2750","Pavel","Podkolzin","0"
"2751","Viktor","Khryapa","0"
"2752","Sergei","Monia","0"
"2753","Delonte","West","0"
"2754","Tony","Allen","0"
"2755","Kevin","Martin","0"
"2756","Sasha","Vujacic","0"
"2757","Beno","Udrih","0"
"2758","David","Harrison","0"
"2760","Anderson","Varejao","0"
"2761","Jackson","Vroman","0"
"2762","Peter John","Ramos","0"
"2763","Lionel","Chalmers","0"
"2764","Donta","Smith","0"
"2765","Andre","Emmett","0"
"2766","Antonio","Burks","0"
"2767","Royal","Ivey","0"
"2768","Chris","Duhon","0"
"2770","Justin","Reed","0"
"2772","Trevor","Ariza","0"
"2774","Bernard","Robinson","0"
"2775",NULL,"Ha Seung-jin","0"
"2776","Pape","Sow","0"
"2779","Vassilis","Spanoulis","0"
"2782","Matt","Freije","0"
"2784","Luis","Flores","0"
"2788","DJ","Mbenga","0"
"2798","Horace","Jenkins","0"
"2800","Tony","Bobbitt","0"
"2804","Andres","Nocioni","0"
"2809","Gerald","Fitch","0"
"2810","Andre","Brown","0"
"2823","John","Edwards","0"
"2824","Desmon","Farmer","0"
"2825","Ibrahim","Kutluay","0"
"2839","James","Thomas","0"
"2845","Erik","Daniels","0"
"2852","Awvee","Storey","0"
"2853","Earl","Barron","0"
"2857","Andre","Barrett","0"
"2863","Damien","Wilkins","0"
"2866","Jackie","Butler","0"
"2867","Kasib","Powell","0"
"2873","Billy","Thomas","0"
"2876","Jared","Reiner","0"
"2891","Mark","Jones","0"
"76001","Alaa","Abdelnaby","0"
"76002","Zaid","Abdul-Aziz","0"
"76003","Kareem","Abdul-Jabbar","0"
"76005","Tom","Abernethy","0"
"76006","Forest","Able","0"
"76007","John","Abramovic","0"
"76008","Donald","Ackerman","0"
"76009","Mark","Acres","0"
"76010","Charles","Acton","0"
"76011","Alvan","Adams","0"
"76012","Don","Adams","0"
"76015","Rick","Adelman","0"
"76016","Mark","Aguirre","0"
"76017","Danny","Ainge","0"
"76018","Henry","Akin","0"
"76019","Mark","Alarie","0"
"76020","Gary","Alcorn","0"
"76021","Chuck","Aleksinas","0"
"76022","Gary","Alexander","0"
"76024","Steve","Alford","0"
"76025","Randy","Allen","0"
"76027","Lucius","Allen","0"
"76028","Bob","Allen","0"
"76029","Odis","Allison","0"
"76030","Darrell","Allums","0"
"76034","Bob","Anderegg","0"
"76035","Cliff","Anderson","0"
"76036","Daniel","Anderson","0"
"76037","Dwight","Anderson","0"
"76040","Jerome","Anderson","0"
"76041","Kim","Anderson","0"
"76042","Michael","Anderson","0"
"76043","Mitchell","Anderson","0"
"76045","Richard","Anderson","0"
"76046","Ron","Anderson","0"
"76048","Wally","Anderzunas","0"
"76049","Don","Anielak","0"
"76050","Michael","Ansley","0"
"76053","Stacey","Arceneaux","0"
"76054","Nate","Archibald","0"
"76055","Jim","Ard","0"
"76056","Paul","Arizin","0"
"76057","Joe","Arlauckas","0"
"76059","Tate","Armstrong","0"
"76060","Paul","Armstrong","0"
"76061","Bob","Armstrong","0"
"76062","Jesse","Arnelle","0"
"76063","Jay","Arnette","0"
"76064","Bob","Arnzen","0"
"76065","John","Arthurs","0"
"76068","Don","Asmonga","0"
"76069","Richard","Atha","0"
"76070","Alvin","Attles","0"
"76071","Chet","Aubuchon","0"
"76073","John","Austin","0"
"76074","Ken","Austin","0"
"76076","William","Averitt","0"
"76078","Dennis","Awtrey","0"
"76079","Milos","Babic","0"
"76080","Johnny","Bach","0"
"76081","Jim","Baechtold","0"
"76082","John","Bagley","0"
"76083","Gus","Bailey","0"
"76084","Carl","Bailey","0"
"76085","James","Bailey","0"
"76089","Norm","Baker","0"
"76090","Cedric","Ball","0"
"76091","Greg","Ballard","0"
"76092","Herschel","Baltimore","0"
"76093","Gene","Banks","0"
"76094","Ken","Bannister","0"
"76095","Mike","Bantom","0"
"76096","John","Barber","0"
"76097","Stephen","Bardo","0"
"76098","Cliff","Barker","0"
"76099","Tom","Barker","0"
"76102","Don","Barksdale","0"
"76103","Harry","Barnes","0"
"76104","Marvin","Barnes","0"
"76105","Jim","Barnes","0"
"76106","Jim","Barnett","0"
"76107","Dick","Barnett","0"
"76108","John","Barnhill","0"
"76109","Norton","Barnhill","0"
"76110","Leo","Barnhorst","0"
"76111","John","Barr","0"
"76112","Mike","Barr","0"
"76113","Thomas","Barr","0"
"76114","Ernie","Barrett","0"
"76117","Ed","Bartels","0"
"76118","Vic","Bartolome","0"
"76119","Jerry","Baskerville","0"
"76120","Tim","Bassett","0"
"76121","Billyray","Bates","0"
"76123","Kenny","Battle","0"
"76124","Dave","Batton","0"
"76125","Johnny","Baum","0"
"76126","Frankie","Baumholtz","0"
"76127","Elgin","Baylor","0"
"76128","Sergei","Bazarevich","0"
"76129","Ed","Beach","0"
"76130","Butch","Beard","0"
"76131","Ralph","Beard","0"
"76133","Zelmo","Beaty","0"
"76134","Byron","Beck","0"
"76136","Ernie","Beck","0"
"76137","Moe","Becker","0"
"76138","William","Bedford","0"
"76139","Hank","Beenders","0"
"76140","Ron","Behagen","0"
"76141","Elmer","Behnke","0"
"76142","Dennis","Bell","0"
"76143","William","Bell","0"
"76144","Walt","Bellamy","0"
"76145","Irv","Bemoras","0"
"76146","Leon","Benbow","0"
"76148","Tony","Bennett","0"
"76151","Mel","Bennett","0"
"76152","Winston","Bennett","0"
"76154","Kent","Benson","0"
"76155","Gene","Berce","0"
"76156","Gary","Bergen","0"
"76157","Ricky","Berry","0"
"76158","Walter","Berry","0"
"76159","Del","Beshore","0"
"76160","Al","Bianchi","0"
"76161","Hank","Biasatti","0"
"76162","Henry","Bibby","0"
"76163","Ed","Biedenbach","0"
"76164","Don","Bielke","0"
"76165","Bob","Bigelow","0"
"76166","Dave","Bing","0"
"76167","Joe","Binion","0"
"76168","Jerry","Bird","0"
"76170","Otis","Birdsong","0"
"76171","Gale","Bishop","0"
"76172","Uwe","Blab","0"
"76173","Charlie","Black","0"
"76174","Norman","Black","0"
"76175","Tom","Black","0"
"76176","Rolando","Blackman","0"
"76177","Cory","Blackwell","0"
"76179","Nate","Blackwell","0"
"76180","Alex","Blackwell","0"
"76182","George","Blaney","0"
"76183","Lance","Blanks","0"
"76184","Ricky","Blanton","0"
"76186","Leon","Blevins","0"
"76187","John","Block","0"
"76188","Mike","Bloom","0"
"76189","Ray","Blume","0"
"76190","Nelson","Bobb","0"
"76191","Arlen","Bockhorn","0"
"76192","Tom","Boerwinkle","0"
"76195","Manute","Bol","0"
"76196","Bill","Bolger","0"
"76197","Doug","Bolstorff","0"
"76198","Phil","Bond","0"
"76201","Ron","Bonham","0"
"76203","George H.","Bon Salle","0"
"76204","Ron","Boone","0"
"76206","Bob","Boozer","0"
"76207","Jake","Bornheimer","0"
"76209","Costic","Borsavage","0"
"76210","Vince","Boryla","0"
"76211","Jim","Bostic","0"
"76212","Lawrence","Boston","0"
"76213","Tom","Boswell","0"
"76214","Don","Boven","0"
"76217","Sam","Bowie","0"
"76219","Nate","Bowman","0"
"76221","Dennis","Boyd","0"
"76222","Fred","Boyd","0"
"76223","Ken","Boyd","0"
"76224","Harry","Boykoff","0"
"76225","Winford","Boynes","0"
"76226","Steve","Bracey","0"
"76227","Gary","Bradds","0"
"76228","Alex","Bradley","0"
"76229","Alonzo","Bradley","0"
"76230","Charles","Bradley","0"
"76231","Dudley","Bradley","0"
"76232","Joe","Bradley","0"
"76233","Bill","Bradley","0"
"76237","Adrian","Branch","0"
"76238","Bob","Brannum","0"
"76239","Brad","Branson","0"
"76240","Jesse","Branson","0"
"76241","Jim","Brasco","0"
"76242","Mike","Bratz","0"
"76243","Carl","Braun","0"
"76245","Pete","Brennan","0"
"76246","Tom","Brennan","0"
"76247","Randy","Breuer","0"
"76248","Jim","Brewer","0"
"76249","Ron","Brewer","0"
"76250","Frank","Brian","0"
"76252","Junior","Bridgeman","0"
"76253","Bill","Bridges","0"
"76254","Al","Brightman","0"
"76255","Audley","Brindley","0"
"76256","John","Brisker","0"
"76257","Allan","Bristow","0"
"76258","Tyrone","Britt","0"
"76259","Wayman","Britt","0"
"76260","Mike","Brittain","0"
"76261","David","Britton","0"
"76262","Jim","Brogan","0"
"76263","Gary","Brokaw","0"
"76264","Price","Brookfield","0"
"76265","Kevin","Brooks","0"
"76266","Michael","Brooks","0"
"76268","Tony","Brown","0"
"76270","Darrell","Brown","0"
"76272","Fred","Brown","0"
"76273","George","Brown","0"
"76275","Harold","Brown","0"
"76276","John","Brown","0"
"76277","Myron","Brown","0"
"76278","Leon","Brown","0"
"76279","Lewis","Brown","0"
"76282","Raymond","Brown","0"
"76283","Rickey","Brown","0"
"76284","Bob","Brown","0"
"76285","Stan","Brown","0"
"76286","Roger","Brown","0"
"76287","Jim","Browne","0"
"76288","Stanley","Brundy","0"
"76289","Emmette","Bryant","0"
"76290","Joe","Bryant","0"
"76291","Wallace","Bryant","0"
"76292","Torgeir","Bryn","0"
"76293","Joe","Buckhalter","0"
"76294","Steve","Bucknall","0"
"76295","Cleveland","Buckner","0"
"76296","Quinn","Buckner","0"
"76297","Dave","Budd","0"
"76298","Walter","Budko","0"
"76300","Greg","Bunch","0"
"76301","Dick","Bunt","0"
"76302","Bill","Buntin","0"
"76303","Luther","Burden","0"
"76304","Roger","Burkman","0"
"76305","Tom","Burleson","0"
"76306","Jack","Burmaster","0"
"76307","David","Burns","0"
"76308","Evers","Burns","0"
"76309","Jim","Burns","0"
"76311","Art","Burris","0"
"76313","Bob","Burrow","0"
"76314","Ed","Burton","0"
"76316","Steve","Burtt","0"
"76317","Don","Buse","0"
"76318","Donnie","Butcher","0"
"76319","Al","Butler","0"
"76320","Greg","Butler","0"
"76321","Marty","Byrnes","0"
"76322","Tommy","Byrnes","0"
"76323","Mike","Bytzura","0"
"76324","Barney","Cable","0"
"76326","Gerry","Calabrese","0"
"76328","Jim","Caldwell","0"
"76329","Joe","Caldwell","0"
"76330","Corky","Calhoun","0"
"76331","Bill","Calhoun","0"
"76332","Demetrius","Calip","0"
"76333","Tom","Callahan","0"
"76334","Rick","Calloway","0"
"76335","Ernie","Calverley","0"
"76336","Mack","Calvin","0"
"76337","Dexter","Cambridge","0"
"76338","Tony","Campbell","0"
"76339","Larry","Cannon","0"
"76340","Howie","Carl","0"
"76341","Chet","Carlisle","0"
"76342","Rick","Carlisle","0"
"76343","Al","Carlson","0"
"76344","Don","Carlson","0"
"76345","Bob","Carney","0"
"76346","Bob","Carpenter","0"
"76348","Austin","Carr","0"
"76350","Kenny","Carr","0"
"76351","M.L.","Carr","0"
"76352","Bob","Carrington","0"
"76353","Joe Barry","Carroll","0"
"76355","Butch","Carter","0"
"76356","Fred","Carter","0"
"76357","George","Carter","0"
"76358","Howard","Carter","0"
"76359","Jake","Carter","0"
"76360","Reggie","Carter","0"
"76361","Ron","Carter","0"
"76362","Bill","Cartwright","0"
"76363","Jay","Carty","0"
"76364","Cornelius","Cash","0"
"76365","Harvey","Catchings","0"
"76367","Sid","Catlett","0"
"76368","Bobby","Cattage","0"
"76370","Ron","Cavenall","0"
"76373","Al","Cervi","0"
"76374","Bill","Chamberlain","0"
"76375","Wilt","Chamberlain","0"
"76376","Jerry","Chambers","0"
"76378","Mike","Champion","0"
"76379","Don","Chaney","0"
"76380","John","Chaney","0"
"76382","Len","Chappell","0"
"76383","Ken","Charles","0"
"76384","Lorenzo","Charles","0"
"76385","Maurice","Cheeks","0"
"76386","Phil","Chenier","0"
"76387","Derrick","Chievous","0"
"76391","Leroy","Chollet","0"
"76392","Jim","Chones","0"
"76393","Fred","Christ","0"
"76394","Cal","Christensen","0"
"76395","Bob","Christian","0"
"76397","Archie","Clark","0"
"76398","Carlos","Clark","0"
"76402","Jim","Cleamons","0"
"76403","John","Clemens","0"
"76404","Nat","Clifton","0"
"76406","Bill","Closs","0"
"76407","Paul","Cloyd","0"
"76408","Marion","Cluggish","0"
"76409","Ben","Clyde","0"
"76410","Richard","Coffey","0"
"76411","Fred","Cofield","0"
"76412","Ben","Coleman","0"
"76413","E.C.","Coleman","0"
"76414","Jack","Coleman","0"
"76415","Norris","Coleman","0"
"76416","Art","Collins","0"
"76418","Don","Collins","0"
"76419","Jimmy","Collins","0"
"76421","Doug","Collins","0"
"76422","Joe","Colone","0"
"76425","Leroy","Combs","0"
"76426","Dallas","Comegys","0"
"76427","Larry","Comley","0"
"76428","Gene","Conley","0"
"76429","Ed","Conlin","0"
"76431","Lester","Conner","0"
"76432","Chuck","Connors","0"
"76433","Anthony","Cook","0"
"76434","Bert","Cook","0"
"76435","Darwin","Cook","0"
"76436","Jeff","Cook","0"
"76437","Norm","Cook","0"
"76438","Bobby","Cook","0"
"76439","David","Cooke","0"
"76440","Joe","Cooke","0"
"76441","Wayne","Cooper","0"
"76442","Chuck","Cooper","0"
"76443","Joe","Cooper","0"
"76444","Michael","Cooper","0"
"76446","Tom","Copa","0"
"76447","Hollis","Copeland","0"
"76448","Lanard","Copeland","0"
"76450","Chris","Corchiani","0"
"76451","Ken","Corley","0"
"76452","Ray","Corley","0"
"76453","Dave","Corzine","0"
"76454","Larry","Costello","0"
"76456","Jack","Cotton","0"
"76457","John","Coughran","0"
"76458","Mel","Counts","0"
"76459","Steve","Courtin","0"
"76462","Dave","Cowens","0"
"76463","John","Cox","0"
"76464","Johnny","Cox","0"
"76465","Wesley","Cox","0"
"76466","Freddie","Crawford","0"
"76468","Jim","Creighton","0"
"76469","Ron","Crevier","0"
"76470","Hal","Crisler","0"
"76471","Charlie","Criss","0"
"76472","Winston","Crite","0"
"76473","Dillard","Crocker","0"
"76474","Jeffrey","Crompton","0"
"76475","Terry","Crosby","0"
"76476","Jeff","Cross","0"
"76477","Pete","Cross","0"
"76478","Russell","Cross","0"
"76479","Francis","Crossin","0"
"76481","Mark","Crow","0"
"76482","Corey","Crowder","0"
"76483","Pat","Cummings","0"
"76485","Dick","Cunningham","0"
"76487","Billy","Cunningham","0"
"76488","Radisav","Curcic","0"
"76489","Armand","Cure","0"
"76492","Fran","Curran","0"
"76496","Ed","Dahler","0"
"76497","Quintin","Dailey","0"
"76498","Howie","Dallmar","0"
"76499","Lou","Dampier","0"
"76500","Bob","Dandridge","0"
"76502","Mel","Daniels","0"
"76504","Adrian","Dantley","0"
"76505","Mike","D'Antoni","0"
"76506","Henry","Darcey","0"
"76507","Jimmy","Darden","0"
"76509","Jesse","Dark","0"
"76511","Jimmy","Darrow","0"
"76514","Bob","Davies","0"
"76515","Aubrey","Davis","0"
"76516","Brad","Davis","0"
"76517","Brian","Davis","0"
"76518","Charlie","Davis","0"
"76519","Charlie","Davis","0"
"76520","Monti","Davis","0"
"76521","Double D","Davis","0"
"76522","Edward","Davis","0"
"76523","Harry","Davis","0"
"76524","James","Davis","0"
"76525","Jim","Davis","0"
"76526","Johnny","Davis","0"
"76528","Mark","Davis","0"
"76529","Mel","Davis","0"
"76530","Michael","Davis","0"
"76531","Mike","Davis","0"
"76532","Ralph","Davis","0"
"76533","Bob","Davis","0"
"76534","Ron","Davis","0"
"76536","Walt","Davis","0"
"76538","Bill","Davis","0"
"76539","Darryl","Dawkins","0"
"76541","Paul","Dawkins","0"
"76542","Tony","Dawson","0"
"76543","Darren","Daye","0"
"76544","Greg","Deane","0"
"76545","Dave","DeBusschere","0"
"76546","Archie","Dees","0"
"76548","Red","Dehnert","0"
"76551","Nate","DeLong","0"
"76552","Fennis","Dembo","0"
"76553","Larry","Demic","0"
"76555","George","Dempsey","0"
"76556","Kenny","Dennard","0"
"76557","Blaine","Denning","0"
"76558","Randy","Denton","0"
"76559","Rod","Derline","0"
"76560","Dave","Deutsch","0"
"76561","Walter","Devlin","0"
"76562","Hank","DeZonie","0"
"76563","Henry","Dickerson","0"
"76564","Derrek","Dickey","0"
"76565","Dick","Dickey","0"
"76566","Connie","Dierking","0"
"76567","Coby","Dietrick","0"
"76568","Ernie","DiGregorio","0"
"76569","Mickey","Dillard","0"
"76570","Bob","Dille","0"
"76571","John","Dillon","0"
"76574","Byron","Dinkins","0"
"76575","Jackie","Dinkins","0"
"76576","Bill","Dinwiddie","0"
"76577","Terry","Dischinger","0"
"76578","Fred","Diute","0"
"76580","Earl","Dodd","0"
"76581","Joe","Dolhon","0"
"76582","Bob","Doll","0"
"76583","James","Donaldson","0"
"76584","Bob","Donham","0"
"76585","Harry","Donovan","0"
"76586","Billy","Donovan","0"
"76587","Jacky","Dorsey","0"
"76588","Bruce","Douglas","0"
"76589","John","Douglas","0"
"76590","Leon","Douglas","0"
"76592","Lloyd","Dove","0"
"76593","Bill","Downey","0"
"76594","Steve","Downing","0"
"76595","Danny","Doyle","0"
"76596","Terry","Dozier","0"
"76598","John","Drew","0"
"76599","Larry","Drew","0"
"76603","Terry","Driscoll","0"
"76604","Ralph","Drollinger","0"
"76605","Dick","Duckett","0"
"76607","Charles","Dudley","0"
"76608","Terry","Duerod","0"
"76609","Bob","Duffy","0"
"76610","Bob","Duffy","0"
"76611","Walter","Dukes","0"
"76615","Andy","Duncan","0"
"76616","Mike","Dunleavy","0"
"76617","Pat","Dunn","0"
"76618","T.R.","Dunn","0"
"76619","John","Duren","0"
"76621","Devin","Durrant","0"
"76622","Ken","Durrett","0"
"76623","Dennis","DuVal","0"
"76624","Jack","Dwan","0"
"76625","Craig","Dykema","0"
"76626","Gene","Dyker","0"
"76628","Jim","Eakins","0"
"76630","Ed","Earle","0"
"76631","Mark","Eaton","0"
"76632","Jerry","Eaves","0"
"76633","Bill","Ebben","0"
"76634","Al","Eberhard","0"
"76635","Patrick","Eddie","0"
"76636","Thomas","Eddleman","0"
"76637","Kent","Edelin","0"
"76638","Keith","Edmonson","0"
"76641","Franklin","Edwards","0"
"76643","Jay","Edwards","0"
"76646","Bill","Edwards","0"
"76647","Johnny","Egan","0"
"76648","Lonnie","Eggleston","0"
"76649","Eddie","Ehlers","0"
"76651","Dick","Eichhorst","0"
"76653","Don","Eliason","0"
"76655","Ray","Ellefson","0"
"76656","Bob","Elliott","0"
"76658","Alexander","Ellis","0"
"76661","Joe","Ellis","0"
"76663","Leroy","Ellis","0"
"76664","Bo","Ellis","0"
"76667","Darrell","Elston","0"
"76668","Wayne","Embry","0"
"76669","Ned","Endress","0"
"76670","Chris","Engler","0"
"76671","Wayne","Englestad","0"
"76672","A.J.","English","0"
"76673","Alex","English","0"
"76674","Claude","English","0"
"76675","Scott","English","0"
"76676","Jojo","English","0"
"76677","Gene","Englund","0"
"76678","Ray","Epps","0"
"76679","Bo","Erias","0"
"76680","Keith","Erickson","0"
"76681","Julius","Erving","0"
"76682","Jack","Eskridge","0"
"76683","Vincenzo","Esposito","0"
"76685","Earl","Evans","0"
"76686","Mike","Evans","0"
"76687","Bob","Evans","0"
"76689","Johnny","Ezersky","0"
"76690","Joe","Fabel","0"
"76691","John","Fairchild","0"
"76692","Phil","Farbman","0"
"76693","Dick","Farley","0"
"76694","Mike","Farmer","0"
"76695","Jim","Farmer","0"
"76696","Bob","Faught","0"
"76697","Dave","Fedor","0"
"76698","Bob","Feerick","0"
"76699","Butch","Feher","0"
"76701","Ron","Feiereisel","0"
"76702","George","Feigenbaum","0"
"76703","Dave","Feitl","0"
"76704","Ray","Felix","0"
"76705","Jake","Fendley","0"
"76706","Bill","Fenley","0"
"76707","Eric","Fernsten","0"
"76708","Al","Ferrari","0"
"76709","Rolando","Ferreira","0"
"76711","Arnie","Ferrin","0"
"76712","Bob","Ferry","0"
"76713","Kenny","Fields","0"
"76714","Ron","Filipek","0"
"76715","Greg","Fillmore","0"
"76716","Hank","Finkel","0"
"76717","Danny","Finn","0"
"76719","Dick","Fitzgerald","0"
"76720","Bob","Fitzgerald","0"
"76721","Jerry","Fleishman","0"
"76722","Al","Fleming","0"
"76723","Ed","Fleming","0"
"76725","Bruce","Flowers","0"
"76726","Sleepy","Floyd","0"
"76727","Mike","Flynn","0"
"76728","Larry","Fogle","0"
"76729","Jack","Foley","0"
"76731","Levi","Fontaine","0"
"76732","Alphonso","Ford","0"
"76733","Chris","Ford","0"
"76734","Don","Ford","0"
"76735","Jake","Ford","0"
"76736","Phil","Ford","0"
"76738","Donnie","Forman","0"
"76739","Bayard","Forrest","0"
"76740","Fred","Foster","0"
"76742","Rod","Foster","0"
"76744","Larry","Foust","0"
"76745","Jerry","Fowler","0"
"76746","Harold","Fox","0"
"76747","Jim","Fox","0"
"76748","Tellis","Frank","0"
"76749","Nat","Frankel","0"
"76750","Walt","Frazier","0"
"76751","Will","Frazier","0"
"76752","Anthony","Frederick","0"
"76753","World","Free","0"
"76754","Donnie","Freeman","0"
"76755","Gary","Freeman","0"
"76756","Rod","Freeman","0"
"76757","Frido","Frey","0"
"76758","Larry","Friend","0"
"76759","Pat","Frink","0"
"76760","Jim","Fritsche","0"
"76761","Bernie","Fryer","0"
"76762","Frank","Fucarino","0"
"76763","Herm","Fuetsch","0"
"76764","Joe","Fulks","0"
"76765","Tony","Fuller","0"
"76767","Terry","Furlow","0"
"76768","Billy","Gabor","0"
"76769","Elmer R.","Gainer","0"
"76770","Corey","Gaines","0"
"76771","Mike","Gale","0"
"76772","Chad","Gallagher","0"
"76773","Harry","Gallatin","0"
"76774","Dave","Gambee","0"
"76776","Bob","Gantt","0"
"76778","Earl","Gardner","0"
"76779","Vern","Gardner","0"
"76780","Jack","Garfinkel","0"
"76781","Gary","Garland","0"
"76782","Winston","Garland","0"
"76783","Dick","Garmaker","0"
"76785","Bill","Garnett","0"
"76786","Calvin","Garrett","0"
"76788","Eldo","Garrett","0"
