"player_id","season","team_drafted_to_id","round_number","round_pick","overall_pick_number"
"78157",1972,"1610612741",1,11,11
"78160",1960,"1610612737",7,6,54
"78161",1977,"1610612759",5,15,103
"78162",1984,"1610612749",6,4,120
"78163",1951,"1610612765",1,4,4
"78164",1984,"1610612742",2,14,38
"78167",1974,"1610612738",9,16,160
"78168",1974,"1610612760",3,8,44
"78169",1951,"1610612747",0,0,0
"78170",1962,"1610612764",11,1,85
"78171",1951,"1610612737",4,2,31
"78172",1982,"1610612754",2,20,43
"78173",1964,"1610612764",3,3,19
"78173",1965,"1610612764",1,4,4
"78174",1984,"1610612742",2,17,41
"78175",1988,"1610612744",2,16,41
"78178",1958,"1610612758",15,1,85
"78181",1986,"1610612744",5,4,97
"78183",1982,"1610612744",2,12,35
"78184",1974,"1610612755",2,1,19
"78185",1947,"1610610025",0,0,0
"78187",1951,"1610612752",1,6,6
"78188",1971,"1610612746",1,3,3
"78189",1968,"1610612738",3,10,32
"78190",1968,"1610612749",4,14,50
"78191",1981,"1610612746",3,8,54
"78192",1986,"1610612749",2,21,45
"78194",1991,"1610612764",1,19,19
"78195",1980,"1610612744",2,1,24
"78197",1989,"1610612738",1,13,13
"78198",1986,"1610612743",2,17,41
"78199",1974,"1610612744",2,11,29
"78200",1970,"1610612765",14,2,205
"78200",1971,"1610612746",7,2,104
"78201",1992,"1610612757",2,4,31
"78202",1969,"1610612745",1,6,6
"78203",1959,"1610612747",3,4,18
"78204",1977,"1610612743",3,21,65
"78205",1977,"1610612737",3,4,48
"78207",1971,"1610612757",3,7,42
"78208",1976,"1610612741",2,1,18
"78209",1961,"1610612752",5,1,42
"78212",1953,"1610612752",0,0,0
"78215",1975,"1610612756",1,16,16
"78216",1956,"1610612765",1,6,6
"78217",1974,"1610612737",1,10,10
"78219",1965,"1610612764",7,3,56
"78220",1970,"1610612739",2,9,26
"78222",1979,"1610612755",1,16,16
"78225",1948,"1610610025",0,0,0
"78232",1954,"1610612758",4,7,34
"78233",1981,"1610612745",4,12,81
"78237",1973,"1610612741",2,6,24
"78237",1974,"1610612738",2,17,35
"78238",1965,"1610612752",1,3,3
"78239",1972,"1610612760",1,7,7
"78241",1984,"1610612742",1,15,15
"78243",1976,"1610612741",4,1,52
"78244",1958,"1610612758",9,2,64
"78245",1971,"1610612757",3,2,37
"78247",1988,"1610612755",2,6,31
"78250",1982,"1610612758",1,17,17
"78251",1985,"1610612743",2,19,43
"78252",1958,"1610612758",7,2,49
"78253",1969,"1610612756",4,1,44
"78256",1956,"1610612737",0,0,0
"78257",1983,"1610612754",1,2,2
"78259",1960,"1610612758",8,1,56
"78260",1961,"1610612752",1,2,2
"78261",1985,"1610612760",4,5,75
"78264",1985,"1610612755",2,9,33
"78267",1972,"1610612747",2,9,22
"78268",1964,"1610612738",4,9,34
"78269",1970,"1610612764",4,3,54
"78270",1962,"1610612738",4,9,34
"78270",1963,"1610612747",1,7,7
"78271",1980,"1610612757",8,8,168
"78273",1991,"1610612744",2,16,43
"78274",1980,"1610612745",2,4,27
"78275",1947,"1610612738",0,0,0
"78278",1951,"1610612744",1,9,9
"78279",1983,"1610612760",1,16,16
"78280",1952,"1610612752",0,0,0
"78281",1983,"1610612758",7,13,152
"78283",1958,"1610612738",1,7,7
"78284",1953,"1610612758",0,0,0
"78285",1956,"1610612738",4,0,0
"78293",1986,"1610612742",1,7,7
"78294",1976,"1610612747",2,4,21
"78295",1988,"1610612737",2,19,44
"78296",1972,"1610612760",2,10,23
"78298",1970,"1610612756",2,10,27
"78299",1982,"1610612745",2,19,42
"78302",1969,"1610612755",12,12,167
"78303",1982,"1610612752",2,11,34
"78304",1982,"1610612745",1,16,16
"78305",1976,"1610612756",3,11,45
"78306",1972,"1610612749",2,16,29
"78307",1978,"1610612747",5,16,104
"78308",1972,"1610612756",3,12,42
"78309",1963,"1610612758",0,0,0
"78310",1978,"1610612741",1,9,9
"78311",1983,"1610612744",4,7,77
"78312",1956,"1610612765",0,0,0
"78313",1969,"1610612745",11,6,147
"78314",1982,"1610612756",1,15,15
"78318",1981,"1610612765",1,2,2
"78320",1983,"1610612754",2,16,40
"78321",1970,"1610612756",6,10,95
"78322",1975,"1610612765",9,7,151
"78323",1984,"1610612757",1,19,19
"78325",1982,"1610612742",3,4,50
"78326",1975,"1610612737",1,1,1
"78327",1969,"1610612738",5,9,66
"78328",1964,"1610612738",3,9,25
"78329",1993,"1610612757",2,21,48
"78331",1978,"1610612757",1,1,1
"78332",1983,"1610612739",3,3,50
"78335",1963,"1610612764",1,2,2
"78343",1982,"1610612738",1,23,23
"78344",1947,"1610610036",0,0,0
"78347",1988,"1610612766",2,9,34
"78348",1981,"1610612751",1,18,18
"78349",1974,"1610612760",5,8,80
"78350",1970,"1610612745",1,2,2
"78351",1980,"1610612755",1,8,8
"78352",1985,"1610612737",3,12,59
"78353",1948,"1610610032",1,1,1
"78356",1979,"1610612755",2,15,37
"78358",1959,"1610612755",2,5,11
"78359",1951,"1610610030",4,3,32
"78361",1975,"1610612737",4,3,57
"78364",1982,"1610612757",2,10,33
"78365",1978,"1610612744",1,22,22
"78366",1971,"1610612737",1,5,5
"78367",1968,"1610612745",2,1,15
"78369",1981,"1610612765",1,12,12
"78371",1953,"1610612738",7,0,0
"78372",1967,"1610612760",1,6,6
"78374",1954,"1610612755",3,6,24
"78375",1982,"1610612752",1,6,6
"78377",1986,"1610612747",3,22,69
"78378",1981,"1610612742",2,20,43
"78380",1954,"1610612752",1,8,8
"78381",1984,"1610612751",1,17,17
"78382",1961,"1610612764",2,9,18
"78385",1967,"1610612744",3,8,27
"78386",1984,"1610612764",1,6,6
"78387",1972,"1610612757",2,13,26
"78390",1978,"1610612765",2,1,23
"78391",1957,"1610612765",1,2,2
"78392",1968,"1610612764",1,2,2
"78395",1981,"1610612757",1,16,16
"78396",1980,"1610612743",3,5,51
"78397",1970,"1610612737",1,14,14
"78398",1965,"1610612752",2,2,10
"78399",1965,"1610612765",2,3,11
"78400",1974,"1610612757",2,2,20
"78402",1947,"1610610025",0,0,0
"78404",1980,"1610612742",1,11,11
"78405",1949,"1610612752",3,0,0
"78406",1969,"1610612741",3,5,34
"78407",1985,"1610612756",2,8,32
"78409",1962,"1610612737",4,1,26
"78413",1967,"1610612737",3,6,25
"78414",1981,"1610612757",4,16,85
"78417",1985,"1610612738",1,20,20
"78418",1981,"1610612742",2,1,24
"78421",1986,"1610612737",6,18,134
"78423",1981,"1610612760",1,5,5
"78425",1978,"1610612755",4,21,87
"78429",1986,"1610612742",2,11,35
"78430",1983,"1610612757",2,15,39
"78431",1978,"1610612756",5,19,107
"78432",1969,"1610612756",1,2,2
"78433",1976,"1610612762",7,7,111
"78434",1948,"1610610032",0,0,0
"78435",1962,"1610612755",2,5,12
"78436",1974,"1610612739",3,2,38
"78437",1983,"1610612752",1,12,12
"78438",1960,"1610612737",4,6,30
"78439",1967,"1610612765",1,1,1
"78440",1986,"1610612752",1,5,5
"78441",1976,"1610612755",7,13,117
"78441",1977,"1610612764",2,17,39
"78442",1976,"1610612757",1,5,5
"78444",1968,"1610612737",10,11,131
"78445",1987,"1610612751",3,2,48
"78446",1952,"1610610024",0,0,0
"78447",1949,"1610612747",0,0,0
"78449",1976,"1610612749",3,6,40
"78450",1974,"1610612757",1,1,1
"78453",1948,"1610612758",1,10,10
"78454",1974,"1610612755",9,1,145
"78455",1963,"1610612737",1,5,5
"78456",1975,"1610612739",6,9,99
"78458",1960,"1610612747",4,3,27
"78458",1961,"1610612755",1,6,6
"78460",1970,"1610612746",2,7,24
"78461",1969,"1610612752",1,11,11
"78462",1982,"1610612764",2,2,25
"78463",1986,"1610612744",1,3,3
"78464",1987,"1610612764",2,13,36
"78465",1986,"1610612751",1,13,13
"78466",1965,"1610612737",1,6,6
"78467",1973,"1610612747",1,5,5
"78468",1976,"1610612758",1,3,3
"78470",1974,"1610612764",4,12,66
"78471",1977,"1610612755",2,3,25
"78474",1965,"1610612738",2,9,17
"78475",1973,"1610612764",1,13,13
"78481",1975,"1610612737",1,3,3
"78482",1974,"1610612758",1,6,6
"78483",1948,"1610610029",0,0,0
"78484",1983,"1610612759",4,20,90
"78485",1965,"1610612755",3,5,22
"78486",1967,"1610612738",10,8,110
"78488",1974,"1610612745",5,5,77
"78497",1960,"1610612747",1,2,2
"78499",1967,"1610612764",20,1,162
"78500",1972,"1610612738",1,10,10
"78504",1981,"1610612758",7,12,150
"78506",1952,"1610610030",0,0,0
"78507",1987,"1610612765",3,19,65
"78508",1970,"1610612737",8,14,133
"78509",1962,"1610612744",2,7,14
"78510",1969,"1610612738",1,9,9
"78512",1982,"1610612756",4,17,86
"78513",1975,"1610612745",3,11,47
"78514",1987,"1610612741",2,10,33
"78515",1984,"1610612743",2,18,42
"78516",1978,"1610612746",2,19,41
"78519",1980,"1610612758",1,16,16
"78520",1971,"1610612757",1,2,2
"78521",1948,"1610612765",0,0,0
"78522",1961,"1610612758",2,2,11
"78523",1983,"1610612754",1,23,23
"78525",1948,"1610610034",0,0,0
"78526",1962,"1610612747",2,8,15
"78527",1980,"1610612759",2,16,39
"78528",1988,"1610612742",2,21,46
"78529",1957,"1610612737",1,4,4
"78530",1960,"1610612737",1,6,6
"78531",1976,"1610612760",1,11,11
"78532",1974,"1610612744",1,11,11
"78533",1980,"1610612741",3,4,50
"78534",1984,"1610612752",6,17,133
"78537",1977,"1610612759",2,15,37
"78538",1982,"1610612756",10,16,221
"78540",1969,"1610612745",2,6,21
"78541",1976,"1610612739",1,15,15
"78545",1978,"1610612762",5,8,96
"78546",1974,"1610612756",3,13,49
"78547",1968,"1610612755",6,12,76
"78548",1978,"1610612738",1,8,8
"78549",1975,"1610612744",2,2,20
"78550",1983,"1610612764",2,10,34
"78554",1986,"1610612764",1,12,12
"78555",1990,"1610612754",2,19,46
"78556",1983,"1610612759",2,22,46
"78558",1986,"1610612744",3,4,51
"78560",1968,"1610612752",17,5,202
"78563",1978,"1610612762",10,4,190
"78565",1982,"1610612743",1,19,19
"78566",1985,"1610612743",4,19,89
"78567",1968,"1610612744",1,9,9
"78568",1968,"1610612749",3,13,35
"78569",1981,"1610612744",2,10,33
"78570",1979,"1610612752",1,21,21
"78571",1977,"1610612752",1,10,10
"78573",1948,"1610612765",1,8,8
"78574",1970,"1610612738",3,4,38
"78575",1973,"1610612737",6,10,96
"78577",1975,"1610612737",2,1,19
"78578",1984,"1610612744",2,11,35
"78579",1964,"1610612758",0,0,0
"78580",1971,"1610612765",2,12,29
"78581",1982,"1610612739",3,1,47
"78582",1987,"1610612757",2,7,30
"78583",1978,"1610612737",2,3,25
"78584",1986,"1610612741",3,5,52
"78585",1974,"1610612741",3,16,52
"78587",1978,"1610612744",5,13,101
"78590",1959,"1610612765",5,2,32
"78591",1962,"1610612755",5,5,39
"78592",1969,"1610612760",3,3,32
"78597",1970,"1610612749",3,16,50
"78600",1974,"1610612747",1,12,12
"78601",1985,"1610612755",2,20,44
"78602",1969,"1610612744",5,7,64
"78603",1973,"1610612739",4,5,57
"78605",1981,"1610612764",5,11,103
"78606",1971,"1610612755",3,11,46
"78609",1981,"1610612762",2,4,27
"78610",1981,"1610612737",1,4,4
"78611",1984,"1610612755",1,10,10
"78614",1980,"1610612752",1,12,12
"78615",1981,"1610612741",1,6,6
"78616",1952,"1610612737",1,0,1
"78617",1967,"1610612737",1,8,8
"78618",1980,"1610612741",2,3,26
"78620",1985,"1610612744",3,2,49
"78622",1972,"1610612760",2,5,18
"78623",1976,"1610612764",1,14,14
"78628",1950,"1610612765",1,7,7
"78629",1971,"1610612755",8,12,131
"78630",1961,"1610612747",1,5,5
"78631",1971,"1610612757",2,8,25
"78632",1980,"1610612759",3,15,61
"78633",1984,"1610612760",2,15,39
"78634",1984,"1610612738",1,24,24
"78635",1985,"1610612757",3,14,61
"78639",1952,"1610610030",0,0,0
"78640",1961,"1610612758",7,2,61
"78641",1970,"1610612764",5,15,83
"78643",1979,"1610612754",2,10,32
"78644",1987,"1610612759",3,4,50
"78648",1970,"1610612749",2,16,33
"78650",1947,"1610610036",0,0,0
"78651",1964,"1610612737",5,6,40
"78654",1988,"1610612759",3,6,56
"78656",1985,"1610612743",1,15,15
"100263",1979,"1610612739",3,21,65
"101106",2005,"1610612749",1,1,1
"101107",2005,"1610612737",1,2,2
"101108",2005,"1610612740",1,4,4
"101109",2005,"1610612766",1,5,5
"101110",2005,"1610612757",1,6,6
"101111",2005,"1610612761",1,7,7
"101112",2005,"1610612752",1,8,8
"101113",2005,"1610612744",1,9,9
"101114",2005,"1610612762",1,3,3
"101115",2005,"1610612747",1,10,10
"101117",2005,"1610612746",1,12,12
"101118",2005,"1610612766",1,13,13
"101119",2005,"1610612750",1,14,14
"101120",2005,"1610612751",1,15,15
"101121",2005,"1610612761",1,16,16
"101122",2005,"1610612754",1,17,17
"101123",2005,"1610612738",1,18,18
"101124",2005,"1610612763",1,19,19
"101125",2005,"1610612743",1,20,20
"101126",2005,"1610612756",1,21,21
"101127",2005,"1610612743",1,22,22
"101128",2005,"1610612758",1,23,23
"101129",2005,"1610612745",1,24,24
"101130",2005,"1610612760",1,25,25
"101131",2005,"1610612765",1,26,26
"101132",2005,"1610612757",1,27,27
"101133",2005,"1610612759",1,28,28
"101134",2005,"1610612748",1,29,29
"101135",2005,"1610612752",1,30,30
"101136",2005,"1610612737",2,1,31
"101137",2005,"1610612746",2,2,32
"101138",2005,"1610612740",2,3,33
"101139",2005,"1610612762",2,4,34
"101141",2005,"1610612749",2,6,36
"101142",2005,"1610612747",2,7,37
"101143",2005,"1610612753",2,8,38
"101144",2005,"1610612747",2,9,39
"101145",2005,"1610612744",2,10,40
"101146",2005,"1610612761",2,11,41
"101147",2005,"1610612744",2,12,42
"101148",2005,"1610612751",2,13,43
"101149",2005,"1610612753",2,14,44
"101150",2005,"1610612755",2,15,45
"101152",2005,"1610612750",2,17,47
"101153",2005,"1610612760",2,18,48
"101154",2005,"1610612764",2,19,49
"101155",2005,"1610612738",2,20,50
"101156",2005,"1610612762",2,21,51
"101158",2005,"1610612738",2,23,53
"101159",2005,"1610612752",2,24,54
"101160",2005,"1610612760",2,25,55
"101161",2005,"1610612765",2,26,56
"101162",2005,"1610612756",2,27,57
"101165",2005,"1610612765",2,30,60
"101166",2005,"1610612761",2,28,58
"101258",1992,"1610612741",2,6,33
"200745",2006,"1610612761",1,1,1
"200746",2006,"1610612741",1,2,2
"200747",2006,"1610612766",1,3,3
"200748",2006,"1610612757",1,4,4
"200749",2006,"1610612737",1,5,5
"200750",2006,"1610612750",1,6,6
"200751",2006,"1610612738",1,7,7
"200752",2006,"1610612745",1,8,8
"200753",2006,"1610612744",1,9,9
"200754",2006,"1610612760",1,10,10
"200755",2006,"1610612753",1,11,11
"200756",2006,"1610612740",1,12,12
"200757",2006,"1610612755",1,13,13
"200758",2006,"1610612762",1,14,14
"200759",2006,"1610612740",1,15,15
"200760",2006,"1610612741",1,16,16
"200761",2006,"1610612754",1,17,17
"200762",2006,"1610612764",1,18,18
"200763",2006,"1610612758",1,19,19
"200764",2006,"1610612752",1,20,20
"200765",2006,"1610612756",1,21,21
"200766",2006,"1610612751",1,22,22
"200767",2006,"1610612751",1,23,23
"200768",2006,"1610612763",1,24,24
"200769",2006,"1610612739",1,25,25
"200770",2006,"1610612747",1,26,26
"200771",2006,"1610612756",1,27,27
"200772",2006,"1610612742",1,28,28
"200776",2006,"1610612752",1,29,29
"200777",2006,"1610612757",1,30,30
"200778",2006,"1610612757",2,1,31
"200779",2006,"1610612745",2,2,32
"200780",2006,"1610612737",2,3,33
"200781",2006,"1610612746",2,4,34
"200782",2006,"1610612761",2,5,35
"200783",2006,"1610612750",2,6,36
"200784",2006,"1610612750",2,7,37
"200785",2006,"1610612744",2,8,38
"200786",2006,"1610612749",2,9,39
"200788",2006,"1610612753",2,11,41
"200789",2006,"1610612739",2,12,42
"200790",2006,"1610612740",2,13,43
"200792",2006,"1610612754",2,15,45
"200793",2006,"1610612762",2,16,46
"200794",2006,"1610612762",2,17,47
"200796",2006,"1610612743",2,19,49
"200797",2006,"1610612766",2,20,50
"200798",2006,"1610612747",2,21,51
"200799",2006,"1610612746",2,22,52
"200801",2006,"1610612751",2,24,54
"200806",2006,"1610612759",2,29,59
"200807",2006,"1610612765",2,30,60
"201141",2007,"1610612757",1,1,1
"201142",2007,"1610612760",1,2,2
"201143",2007,"1610612737",1,3,3
"201144",2007,"1610612763",1,4,4
"201145",2007,"1610612738",1,5,5
"201146",2007,"1610612749",1,6,6
"201147",2007,"1610612750",1,7,7
"201148",2007,"1610612766",1,8,8
"201149",2007,"1610612741",1,9,9
"201150",2007,"1610612758",1,10,10
"201151",2007,"1610612737",1,11,11
"201152",2007,"1610612755",1,12,12
"201153",2007,"1610612740",1,13,13
"201154",2007,"1610612746",1,14,14
"201155",2007,"1610612765",1,15,15
"201156",2007,"1610612764",1,16,16
"201157",2007,"1610612751",1,17,17
"201158",2007,"1610612744",1,18,18
"201159",2007,"1610612747",1,19,19
"201160",2007,"1610612748",1,20,20
"201161",2007,"1610612755",1,21,21
"201162",2007,"1610612766",1,22,22
"201163",2007,"1610612752",1,23,23
"201164",2007,"1610612756",1,24,24
"201165",2007,"1610612762",1,25,25
"201166",2007,"1610612745",1,26,26
"201167",2007,"1610612765",1,27,27
"201168",2007,"1610612759",1,28,28
"201169",2007,"1610612756",1,29,29
"201171",2007,"1610612760",2,1,31
"201172",2007,"1610612738",2,2,32
"201173",2007,"1610612759",2,3,33
"201174",2007,"1610612742",2,4,34
"201175",2007,"1610612760",2,5,35
"201176",2007,"1610612744",2,6,36
"201177",2007,"1610612757",2,7,37
"201178",2007,"1610612755",2,8,38
"201180",2007,"1610612747",2,10,40
"201181",2007,"1610612750",2,11,41
"201182",2007,"1610612757",2,12,42
"201186",2007,"1610612744",2,16,46
"201187",2007,"1610612764",2,17,47
"201188",2007,"1610612747",2,18,48
"201189",2007,"1610612741",2,19,49
"201191",2007,"1610612741",2,21,51
"201192",2007,"1610612757",2,22,52
"201193",2007,"1610612757",2,23,53
"201195",2007,"1610612762",2,25,55
"201196",2007,"1610612749",2,26,56
"201199",2007,"1610612756",2,29,59
"201446",2008,"1610612757",2,25,55
"201563",2008,"1610612748",1,2,2
"201564",2008,"1610612750",1,3,3
"201565",2008,"1610612741",1,1,1
"201566",2008,"1610612760",1,4,4
"201567",2008,"1610612763",1,5,5
"201568",2008,"1610612752",1,6,6
"201569",2008,"1610612746",1,7,7
"201570",2008,"1610612749",1,8,8
"201571",2008,"1610612766",1,9,9
"201572",2008,"1610612751",1,10,10
"201573",2008,"1610612754",1,11,11
"201574",2008,"1610612758",1,12,12
"201575",2008,"1610612757",1,13,13
"201576",2008,"1610612744",1,14,14
"201577",2008,"1610612756",1,15,15
"201578",2008,"1610612755",1,16,16
"201579",2008,"1610612761",1,17,17
"201580",2008,"1610612764",1,18,18
"201581",2008,"1610612739",1,19,19
"201582",2008,"1610612766",1,20,20
"201583",2008,"1610612751",1,21,21
"201584",2008,"1610612753",1,22,22
"201585",2008,"1610612762",1,23,23
"201586",2008,"1610612760",1,24,24
"201587",2008,"1610612745",1,25,25
"201588",2008,"1610612759",1,26,26
"201589",2008,"1610612740",1,27,27
"201590",2008,"1610612763",1,28,28
"201591",2008,"1610612765",1,29,29
"201592",2008,"1610612738",1,30,30
"201593",2008,"1610612750",2,1,31
"201594",2008,"1610612760",2,2,32
"201595",2008,"1610612757",2,3,33
"201596",2008,"1610612750",2,4,34
"201599",2008,"1610612746",2,5,35
"201600",2008,"1610612757",2,6,36
"201601",2008,"1610612749",2,7,37
"201602",2008,"1610612766",2,8,38
"201603",2008,"1610612741",2,9,39
"201604",2008,"1610612751",2,10,40
"201605",2008,"1610612754",2,11,41
"201606",2008,"1610612758",2,12,42
"201607",2008,"1610612758",2,13,43
"201609",2008,"1610612759",2,15,45
"201611",2008,"1610612764",2,17,47
"201612",2008,"1610612756",2,18,48
"201616",2008,"1610612748",2,22,52
"201619",2008,"1610612760",2,26,56
"201621",2008,"1610612747",2,28,58
"201623",2008,"1610612738",2,30,60
"201933",2009,"1610612746",1,1,1
"201934",2009,"1610612763",1,2,2
"201935",2009,"1610612760",1,3,3
"201936",2009,"1610612758",1,4,4
"201937",2009,"1610612750",1,5,5
"201938",2009,"1610612750",1,6,6
"201939",2009,"1610612744",1,7,7
"201941",2009,"1610612752",1,8,8
"201942",2009,"1610612761",1,9,9
"201943",2009,"1610612749",1,10,10
"201944",2009,"1610612751",1,11,11
"201945",2009,"1610612766",1,12,12
"201946",2009,"1610612754",1,13,13
"201947",2009,"1610612756",1,14,14
"201948",2009,"1610612765",1,15,15
"201949",2009,"1610612741",1,16,16
"201950",2009,"1610612755",1,17,17
"201951",2009,"1610612750",1,18,18
"201952",2009,"1610612737",1,19,19
"201953",2009,"1610612762",1,20,20
"201954",2009,"1610612740",1,21,21
"201956",2009,"1610612758",1,23,23
"201957",2009,"1610612742",1,24,24
"201958",2009,"1610612760",1,25,25
"201959",2009,"1610612741",1,26,26
"201960",2009,"1610612763",1,27,27
"201961",2009,"1610612750",1,28,28
"201962",2009,"1610612747",1,29,29
"201963",2009,"1610612739",1,30,30
"201964",2009,"1610612757",1,22,22
"201965",2009,"1610612758",2,1,31
"201966",2009,"1610612764",2,2,32
"201967",2009,"1610612757",2,3,33
"201969",2009,"1610612765",2,5,35
"201970",2009,"1610612763",2,6,36
"201971",2009,"1610612759",2,7,37
"201972",2009,"1610612757",2,8,38
"201973",2009,"1610612765",2,9,39
"201974",2009,"1610612766",2,10,40
"201975",2009,"1610612749",2,11,41
"201976",2009,"1610612747",2,12,42
"201977",2009,"1610612748",2,13,43
"201978",2009,"1610612765",2,14,44
"201979",2009,"1610612750",2,15,45
"201980",2009,"1610612739",2,16,46
"201981",2009,"1610612756",2,18,48
"201985",2009,"1610612754",2,22,52
"201986",2009,"1610612759",2,23,53
"201987",2009,"1610612766",2,24,54
"201988",2009,"1610612757",2,25,55
"201991",2009,"1610612738",2,28,58
"202322",2010,"1610612764",1,1,1
"202323",2010,"1610612755",1,2,2
"202324",2010,"1610612751",1,3,3
"202325",2010,"1610612750",1,4,4
"202326",2010,"1610612758",1,5,5
"202327",2010,"1610612744",1,6,6
"202328",2010,"1610612765",1,7,7
"202329",2010,"1610612746",1,8,8
"202330",2010,"1610612762",1,9,9
"202331",2010,"1610612754",1,10,10
"202332",2010,"1610612740",1,11,11
"202333",2010,"1610612763",1,12,12
"202334",2010,"1610612761",1,13,13
"202335",2010,"1610612745",1,14,14
"202336",2010,"1610612749",1,15,15
"202337",2010,"1610612750",1,16,16
"202338",2010,"1610612741",1,17,17
"202339",2010,"1610612760",1,18,18
"202340",2010,"1610612738",1,19,19
"202341",2010,"1610612759",1,20,20
"202342",2010,"1610612760",1,21,21
"202343",2010,"1610612757",1,22,22
"202344",2010,"1610612750",1,23,23
"202345",2010,"1610612737",1,24,24
"202346",2010,"1610612763",1,25,25
"202347",2010,"1610612760",1,26,26
"202348",2010,"1610612751",1,27,27
"202349",2010,"1610612763",1,28,28
"202350",2010,"1610612753",1,29,29
"202351",2010,"1610612764",1,30,30
"202353",2010,"1610612751",2,1,31
"202354",2010,"1610612748",2,2,32
"202355",2010,"1610612758",2,3,33
"202356",2010,"1610612757",2,4,34
"202357",2010,"1610612764",2,5,35
"202358",2010,"1610612765",2,6,36
"202359",2010,"1610612749",2,7,37
"202360",2010,"1610612752",2,8,38
"202361",2010,"1610612752",2,9,39
"202362",2010,"1610612754",2,10,40
"202363",2010,"1610612748",2,11,41
"202364",2010,"1610612748",2,12,42
"202365",2010,"1610612747",2,13,43
"202366",2010,"1610612749",2,14,44
"202371",2010,"1610612756",2,16,46
"202374",2010,"1610612742",2,20,50
"202375",2010,"1610612760",2,21,51
"202376",2010,"1610612738",2,22,52
"202377",2010,"1610612737",2,23,53
"202378",2010,"1610612746",2,24,54
"202379",2010,"1610612762",2,25,55
"202380",2010,"1610612750",2,26,56
"202382",2010,"1610612747",2,28,58
"202385",2010,"1610612754",2,27,57
"202681",2011,"1610612739",1,1,1
"202682",2011,"1610612750",1,2,2
"202683",2011,"1610612762",1,3,3
"202684",2011,"1610612739",1,4,4
"202685",2011,"1610612761",1,5,5
"202686",2011,"1610612764",1,6,6
"202687",2011,"1610612758",1,7,7
"202688",2011,"1610612765",1,8,8
"202689",2011,"1610612766",1,9,9
"202690",2011,"1610612749",1,10,10
"202691",2011,"1610612744",1,11,11
"202692",2011,"1610612762",1,12,12
"202693",2011,"1610612756",1,13,13
"202694",2011,"1610612745",1,14,14
"202695",2011,"1610612754",1,15,15
"202696",2011,"1610612755",1,16,16
"202697",2011,"1610612752",1,17,17
"202698",2011,"1610612764",1,18,18
"202699",2011,"1610612766",1,19,19
"202700",2011,"1610612750",1,20,20
"202701",2011,"1610612757",1,21,21
"202702",2011,"1610612743",1,22,22
"202703",2011,"1610612745",1,23,23
"202704",2011,"1610612760",1,24,24
"202705",2011,"1610612738",1,25,25
"202706",2011,"1610612742",1,26,26
"202707",2011,"1610612751",1,27,27
"202708",2011,"1610612741",1,28,28
"202709",2011,"1610612759",1,29,29
"202710",2011,"1610612741",1,30,30
"202711",2011,"1610612748",2,1,31
"202712",2011,"1610612739",2,2,32
"202713",2011,"1610612765",2,3,33
"202714",2011,"1610612764",2,4,34
"202715",2011,"1610612758",2,5,35
"202716",2011,"1610612751",2,6,36
"202717",2011,"1610612746",2,7,37
"202718",2011,"1610612745",2,8,38
"202719",2011,"1610612766",2,9,39
"202720",2011,"1610612749",2,10,40
"202721",2011,"1610612747",2,11,41
"202722",2011,"1610612754",2,12,42
"202723",2011,"1610612741",2,13,43
"202724",2011,"1610612744",2,14,44
"202725",2011,"1610612740",2,15,45
"202726",2011,"1610612747",2,16,46
"202727",2011,"1610612746",2,17,47
"202728",2011,"1610612737",2,18,48
"202729",2011,"1610612763",2,19,49
"202730",2011,"1610612755",2,20,50
"202731",2011,"1610612765",2,22,52
"202732",2011,"1610612753",2,23,53
"202734",2011,"1610612738",2,25,55
"202738",2011,"1610612758",2,30,60
"203076",2012,"1610612740",1,1,1
"203077",2012,"1610612766",1,2,2
"203078",2012,"1610612764",1,3,3
"203079",2012,"1610612739",1,4,4
"203080",2012,"1610612758",1,5,5
"203081",2012,"1610612757",1,6,6
"203082",2012,"1610612761",1,8,8
"203083",2012,"1610612765",1,9,9
"203084",2012,"1610612744",1,7,7
"203085",2012,"1610612740",1,10,10
"203086",2012,"1610612757",1,11,11
"203087",2012,"1610612745",1,12,12
"203088",2012,"1610612756",1,13,13
"203089",2012,"1610612749",1,14,14
"203090",2012,"1610612755",1,15,15
"203091",2012,"1610612745",1,16,16
"203092",2012,"1610612742",1,17,17
"203093",2012,"1610612745",1,18,18
"203094",2012,"1610612753",1,19,19
"203095",2012,"1610612743",1,20,20
"203096",2012,"1610612738",1,21,21
"203097",2012,"1610612738",1,22,22
"203098",2012,"1610612737",1,23,23
"203099",2012,"1610612739",1,24,24
"203100",2012,"1610612763",1,25,25
"203101",2012,"1610612754",1,26,26
"203102",2012,"1610612748",1,27,27
"203103",2012,"1610612760",1,28,28
"203104",2012,"1610612741",1,29,29
"203105",2012,"1610612744",1,30,30
"203106",2012,"1610612766",2,1,31
"203107",2012,"1610612764",2,2,32
"203108",2012,"1610612739",2,3,33
"203109",2012,"1610612739",2,4,34
"203110",2012,"1610612744",2,5,35
"203111",2012,"1610612758",2,6,36
"203112",2012,"1610612761",2,7,37
"203113",2012,"1610612743",2,8,38
"203114",2012,"1610612765",2,9,39
"203115",2012,"1610612757",2,10,40
"203116",2012,"1610612757",2,11,41
"203117",2012,"1610612749",2,12,42
"203118",2012,"1610612737",2,13,43
"203119",2012,"1610612765",2,14,44
